condition,comparison,comparison_label,metric,metric_class,subset_label,n_proposals,human_metric_mean,ai_metric_mean,effect_human_minus_ai_mean,effect_human_minus_ai_median,ai_to_human_ratio_mean,wilcoxon_statistic,p_value,paired_rank_biserial,field_branch
persona,all_ai,All AI,medoid_dist,exploratory,human_n_gte_3,22,0.05462534671480006,0.04264544237425249,0.01197990434054757,0.011818636648165872,0.7806896420613151,5.0,4.76837158203125e-06,0.8181818181818182,weakness
persona,all_ai,All AI,mst_dispersion,exploratory,human_n_gte_3,22,0.0739952303243406,0.057232956217750396,0.01676227410659019,0.01673478801661451,0.7734681812176711,3.0,2.384185791015625e-06,0.8181818181818182,weakness
persona,all_ai,All AI,nn,confirmatory,human_n_gte_3,22,0.07094387859106065,0.05498724702077034,0.015956631570290293,0.015341057953162072,0.7750809247085493,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,all_ai,All AI,remote_clique,compatibility,human_n_gte_3,22,0.08418508163004211,0.06513423893874858,0.019050842691293528,0.020249673156511213,0.7737028660848255,6.0,6.67572021484375e-06,0.7272727272727273,weakness
persona,all_ai,All AI,span90,exploratory,human_n_gte_3,22,0.037233264862797016,0.028380396811612297,0.008852868051184721,0.009600646066792153,0.7622322919086694,16.0,8.058547973632812e-05,0.6363636363636364,weakness
persona,all_ai,All AI,sparseness,exploratory,human_n_gte_3,22,0.031156987219221353,0.024036080525511195,0.007120906693710155,0.007814589846216989,0.7714507296996568,6.0,6.67572021484375e-06,0.7272727272727273,weakness
persona,claude,Claude,centroid_loo,exploratory,human_n_gte_3,22,0.05914241071979869,0.04197201171410296,0.017170399005695728,0.017461624560646045,0.7096770524447406,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,claude,Claude,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156987219221353,0.022205053485190637,0.008951933734030712,0.008848504293236949,0.7126829474543003,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,claude,Claude,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418508163004211,0.060179110548712986,0.024005971081329115,0.024377867579460144,0.7148429315917845,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,claude,Claude,medoid_dist,exploratory,human_n_gte_3,22,0.05462534671480006,0.03983225416053425,0.0147930925542658,0.0164377212524414,0.7291899558734004,0.0,4.76837158203125e-07,1.0,weakness
persona,claude,Claude,mst_dispersion,exploratory,human_n_gte_3,22,0.0739952303243406,0.05352680227070144,0.020468428053639156,0.024616566797097526,0.7233817914489806,0.0,4.76837158203125e-07,1.0,weakness
persona,claude,Claude,nn,confirmatory,human_n_gte_3,22,0.07094387859106065,0.05166009276202232,0.01928378582903833,0.02237278620402018,0.7281825266391877,0.0,4.76837158203125e-07,1.0,weakness
persona,claude,Claude,remote_clique,compatibility,human_n_gte_3,22,0.08418508163004211,0.060179110548712986,0.024005971081329115,0.024377867579460144,0.7148429315917845,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,claude,Claude,span90,exploratory,human_n_gte_3,22,0.037233264862797016,0.025613700773932328,0.011619564088864694,0.012181946157131902,0.6879251891639833,3.0,2.384185791015625e-06,0.8181818181818182,weakness
persona,claude,Claude,sparseness,exploratory,human_n_gte_3,22,0.031156987219221353,0.022205053485190637,0.008951933734030712,0.008848504293236949,0.7126829474543003,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,gemini,Gemini,centroid_loo,exploratory,human_n_gte_3,22,0.05914241071979869,0.04737000508947331,0.011772405630325384,0.012397401107145194,0.8009481607690974,22.0,0.000255584716796875,0.7272727272727273,weakness
persona,gemini,Gemini,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156987219221353,0.024948623919092403,0.006208363300128947,0.006926007144629237,0.800739293037329,20.0,0.00017690658569335938,0.7272727272727273,weakness
persona,gemini,Gemini,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418508163004211,0.06764559122649107,0.01653949040355104,0.017992034554481506,0.8035341882040915,21.0,0.00021314620971679688,0.7272727272727273,weakness
persona,gemini,Gemini,medoid_dist,exploratory,human_n_gte_3,22,0.05462534671480006,0.04374568236596657,0.01087966434883349,0.01130326986312866,0.8008312074312971,12.0,3.337860107421875e-05,0.7272727272727273,weakness
persona,gemini,Gemini,mst_dispersion,exploratory,human_n_gte_3,22,0.0739952303243406,0.0588143913583322,0.015180838966008392,0.015518354872862503,0.7948403039024706,13.0,4.1961669921875e-05,0.8181818181818182,weakness
persona,gemini,Gemini,nn,confirmatory,human_n_gte_3,22,0.07094387859106065,0.05633729055072322,0.014606588040337416,0.013726986944675449,0.7941106642261037,7.0,9.059906005859375e-06,0.8181818181818182,weakness
persona,gemini,Gemini,remote_clique,compatibility,human_n_gte_3,22,0.08418508163004211,0.06764559122649107,0.01653949040355104,0.017992034554481506,0.8035341882040915,21.0,0.00021314620971679688,0.7272727272727273,weakness
persona,gemini,Gemini,span90,exploratory,human_n_gte_3,22,0.037233264862797016,0.02962365096542743,0.007609613897369585,0.009022904079516938,0.7956232437469374,35.0,0.0019183158874511719,0.5454545454545454,weakness
persona,gemini,Gemini,sparseness,exploratory,human_n_gte_3,22,0.031156987219221353,0.024948623919092403,0.006208363300128947,0.006926007144629237,0.800739293037329,20.0,0.00017690658569335938,0.7272727272727273,weakness
persona,gpt,GPT,centroid_loo,exploratory,human_n_gte_3,22,0.05914241071979869,0.03709793268698715,0.02204447803281154,0.02417224663473739,0.6272644661501452,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156987219221353,0.019650649485606794,0.011506337733614558,0.011663015552303075,0.6306979987296052,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418508163004211,0.05330420136451721,0.0308808802655249,0.033424005905787146,0.6331787097239707,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,medoid_dist,exploratory,human_n_gte_3,22,0.05462534671480006,0.03513092267693895,0.0194944240378611,0.01958031157652537,0.6431249372266349,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,mst_dispersion,exploratory,human_n_gte_3,22,0.0739952303243406,0.047417028158000016,0.02657820216634057,0.02699569265047709,0.640811954367311,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,nn,confirmatory,human_n_gte_3,22,0.07094387859106065,0.04578968151049181,0.025154197080568833,0.02404701858758926,0.6454352710885134,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,remote_clique,compatibility,human_n_gte_3,22,0.08418508163004211,0.05330420136451721,0.0308808802655249,0.033424005905787146,0.6331787097239707,0.0,4.76837158203125e-07,1.0,weakness
persona,gpt,GPT,span90,exploratory,human_n_gte_3,22,0.037233264862797016,0.022976750270208676,0.014256514592588353,0.015167809390643607,0.6171027535424846,1.0,9.5367431640625e-07,0.9090909090909091,weakness
persona,gpt,GPT,sparseness,exploratory,human_n_gte_3,22,0.031156987219221353,0.019650649485606794,0.011506337733614558,0.011663015552303075,0.6306979987296052,0.0,4.76837158203125e-07,1.0,weakness
